case_id,source_id,model,sources,source_count,target,seed,parameter_count,source_size,feature_dimension,mmd_rbf_squared_5,mmd_rbf_5,mmd_rbf_gamma_5,centroid_l2_5,centroid_cosine_distance_5,covariance_frobenius_5,covariance_frobenius_normalized_5,source_feature_variance_5,target_feature_variance_5,feature_variance_difference_5,feature_mean_absolute_difference_5,feature_std_absolute_difference_5,mmd_rbf_squared_10,mmd_rbf_10,mmd_rbf_gamma_10,centroid_l2_10,centroid_cosine_distance_10,covariance_frobenius_10,covariance_frobenius_normalized_10,source_feature_variance_10,target_feature_variance_10,feature_variance_difference_10,feature_mean_absolute_difference_10,feature_std_absolute_difference_10
cnn3_sketch_seed42_to_art_painting,cnn3_sketch_seed42,cnn3,sketch,1,art_painting,42,94151,2750,128,0.8219543879741139,0.906617001811743,1.0990198266187166,0.845643677713638,0.4097363825987574,0.0733635965560544,0.0005731530980941,0.1886247134135523,0.0728199354833131,0.1158047779302392,0.0507083642118652,0.0145736203640763,0.7833991534990615,0.8850983863385253,0.9943191465908494,0.8488615769699234,0.4145702942955699,0.0720480711323765,0.0005628755557216,0.1886247134135523,0.0788496160020239,0.1097750974115284,0.0508963004406615,0.0137129210321951
cnn3_sketch_seed42_to_cartoon,cnn3_sketch_seed42,cnn3,sketch,1,cartoon,42,94151,2750,128,0.3149689253688568,0.5612209238516119,1.1372514216345826,0.4994686345161311,0.1568357319057405,0.0919467243066485,0.0007183337836456,0.1886247134135523,0.2255391501992098,0.0369144367856575,0.0292693678893564,0.0087596181274257,0.3125219712247093,0.5590366456903424,1.1096616755635305,0.4885379623512234,0.1509987649870048,0.0942889511922992,0.0007366324311898,0.1886247134135523,0.2360631934727665,0.0474384800592141,0.0287963399201869,0.0090372131926676
cnn3_sketch_seed42_to_photo,cnn3_sketch_seed42,cnn3,sketch,1,photo,42,94151,2750,128,1.0090189133325254,1.004499334660071,1.145932882720932,0.9234095970915562,0.4750246302871874,0.0765050460335303,0.0005976956721369,0.1886247134135523,0.0251620593370612,0.1634626540764911,0.0554659553694969,0.0201418742365181,0.9049156210753628,0.951270529910058,1.006263543434374,0.9078931771751804,0.4631368787961163,0.0745114268006242,0.0005821205218798,0.1886247134135523,0.0393512928624699,0.1492734205510823,0.0545494964495766,0.0180114418818554
resnet18_art_painting-cartoon_seed387_to_photo,resnet18_art_painting-cartoon_seed387,resnet18,art_painting|cartoon,2,photo,387,11180103,3073,512,0.0547900622434978,0.2340727712560728,0.655706205466239,0.226582908354417,0.035374895064838,0.0813556798665625,0.0001588978122393,0.3649751735343498,0.2761110218304102,0.0888641517039395,0.0081162181741918,0.0047174525511373,0.0413424076828816,0.2033283248415765,0.6789515747710221,0.212742833208459,0.0312038366457694,0.0747549003820729,0.0001460056648087,0.3649751735343498,0.2780304350885407,0.086944738445809,0.0076659129882663,0.0042786722497886
resnet18_art_painting-cartoon_seed387_to_sketch,resnet18_art_painting-cartoon_seed387,resnet18,art_painting|cartoon,2,sketch,387,11180103,3073,512,0.1291049072606545,0.359311713224958,0.6897261632682183,0.3744789384190461,0.0911940090637547,0.1004976415485027,0.0001962844561494,0.3649751735343498,0.1976438884961878,0.1673312850381619,0.012984525594469,0.0087363078831393,0.1421424526029202,0.3770178412262744,0.7114965478026029,0.3758023172228331,0.0925580314773715,0.1007213678170593,0.0001967214215176,0.3649751735343498,0.2019241220800416,0.1630510514543082,0.013058418737499,0.0085733565868831
resnet18_art_painting-cartoon_seed42_to_photo,resnet18_art_painting-cartoon_seed42,resnet18,art_painting|cartoon,2,photo,42,11180103,3073,512,0.0379187438689829,0.194727357782575,0.6338893685263234,0.206588933870869,0.0305690280775956,0.0858246193365277,0.0001676262096416,0.3834883805375069,0.3067421756315469,0.0767462049059599,0.0071731341058576,0.0044346586434934,0.0325111345074558,0.1803084426959974,0.6379221091536716,0.1918457650484001,0.0264525165762781,0.0812975957044607,0.0001587843666102,0.3834883805375069,0.3097414089523476,0.0737469715851592,0.0065908231047485,0.0041137531937937
resnet18_art_painting-cartoon_seed42_to_sketch,resnet18_art_painting-cartoon_seed42,resnet18,art_painting|cartoon,2,sketch,42,11180103,3073,512,0.1320119275409088,0.3633344568588408,0.6563974142655369,0.3876482838149717,0.0989406369259847,0.1022422811521068,0.0001996919553752,0.3834883805375069,0.2045068067778359,0.1789815737596709,0.0132858876104301,0.0088683415273421,0.1400594289146102,0.3742451454790165,0.6873103866115765,0.3843310374540415,0.0981153897238223,0.1018786260813059,0.000198981691565,0.3834883805375069,0.2106393699037194,0.1728490106337874,0.0131533502200427,0.008589514265474
resnet18_art_painting-photo_seed387_to_cartoon,resnet18_art_painting-photo_seed387,resnet18,art_painting|photo,2,cartoon,387,11180103,2602,512,0.0920465211404599,0.3033916958989813,0.6708037191786361,0.3282166253858202,0.0747051631531715,0.0624423405535327,0.0001219576963936,0.3584309198887618,0.2541142101116642,0.1043167097770975,0.0116111069810109,0.0048677402774553,0.0916623616541241,0.3027579258320484,0.6916902363302888,0.3172273454677412,0.0701311892040417,0.0588181060019388,0.000114879113285,0.3584309198887618,0.2580410976435012,0.1003898222452606,0.0111250982726013,0.0045773628478161
resnet18_art_painting-photo_seed387_to_sketch,resnet18_art_painting-photo_seed387,resnet18,art_painting|photo,2,sketch,387,11180103,2602,512,0.2273684991925013,0.4768317304799475,0.6695599803166521,0.5137923329452856,0.1724245654919837,0.0904803761942945,0.0001767194847544,0.3584309198887618,0.170447524914188,0.1879833949745737,0.0184279873144545,0.009459540077677,0.2348565502257513,0.4846200060106386,0.6858855683732328,0.5206059824434198,0.1764407178514613,0.0905699428871184,0.0001768944197014,0.3584309198887618,0.1655447901538929,0.1928861297348689,0.0187014451938234,0.0096472300935435
resnet18_art_painting-photo_seed42_to_cartoon,resnet18_art_painting-photo_seed42,resnet18,art_painting|photo,2,cartoon,42,11180103,2602,512,0.0873146409312732,0.2954905090375548,0.6609295034756809,0.3055090846739022,0.0653184226036147,0.0651356164116002,0.0001272180008039,0.367015450220609,0.2650709219775218,0.1019445282430872,0.0107361824670341,0.004993579575891,0.0678506741514739,0.2604816196039059,0.6755054757524874,0.2821457284496946,0.0564290696825011,0.0610510722231884,0.0001192403754359,0.367015450220609,0.2764074869479497,0.0906079632726593,0.0098325068220178,0.0044413092096543
resnet18_art_painting-photo_seed42_to_sketch,resnet18_art_painting-photo_seed42,resnet18,art_painting|photo,2,sketch,42,11180103,2602,512,0.2124657432596857,0.4609400647152357,0.653800242744047,0.4832050890674361,0.1549895411405942,0.0887792830171209,0.0001733970371428,0.367015450220609,0.1889075950391671,0.1781078551814418,0.0167483704979435,0.008626419443007,0.2085092061743274,0.4566280829891296,0.6708555744197897,0.4828875698990975,0.1542263841821579,0.0891792696002728,0.000174178260938,0.367015450220609,0.1851108767746336,0.1819045734459753,0.0166877842352699,0.0087373560612983
resnet18_art_painting-sketch_seed387_to_cartoon,resnet18_art_painting-sketch_seed387,resnet18,art_painting|sketch,2,cartoon,387,11180103,4183,512,0.0261345795703151,0.161661929873162,0.6361595055603136,0.16409398671564,0.0199710247576627,0.0615071522111217,0.0001201311566623,0.3819792840781455,0.331068917229014,0.0509103668491315,0.0056138929178338,0.0033265571550277,0.0257521404498806,0.1604747346153923,0.644514909590825,0.1582891639684188,0.018574286257489,0.0586551653271439,0.0001145608697795,0.3819792840781455,0.3302262550357929,0.0517530290423525,0.0053816242873325,0.0031527867273736
resnet18_art_painting-sketch_seed387_to_photo,resnet18_art_painting-sketch_seed387,resnet18,art_painting|sketch,2,photo,387,11180103,4183,512,0.0940520380659175,0.3066790473213283,0.6287244874379534,0.317200962299877,0.0757865436690331,0.1166011319853288,0.0002277365859088,0.3819792840781455,0.3182845232900152,0.0636947607881303,0.0110908448138423,0.0055435267029451,0.0768371601867015,0.277195166239784,0.6311763742616103,0.3031669313091534,0.0699497762988572,0.1059297969522933,0.0002068941346724,0.3819792840781455,0.3251370093888958,0.0568422746892497,0.0106815554745574,0.0049723733868747
resnet18_art_painting-sketch_seed42_to_cartoon,resnet18_art_painting-sketch_seed42,resnet18,art_painting|sketch,2,cartoon,42,11180103,4183,512,0.0254253655981393,0.1594533336062289,0.6403357167992585,0.1774319326250099,0.0235006916391649,0.0653133607802951,0.000127565157774,0.3799214094088569,0.3304330865905847,0.0494883228182722,0.0058592020970551,0.0035835095109832,0.0298910799582514,0.1728903697672356,0.638958662562334,0.1854464895483196,0.0256736973717603,0.0617163950094938,0.0001205398340029,0.3799214094088569,0.3268830079937876,0.0530384014150692,0.006040465789862,0.0035516851472924
resnet18_art_painting-sketch_seed42_to_photo,resnet18_art_painting-sketch_seed42,resnet18,art_painting|sketch,2,photo,42,11180103,4183,512,0.0700569090485985,0.2646826572493908,0.6322945914714472,0.2794478923238195,0.059670897401495,0.1064894330159221,0.0002079871738592,0.3799214094088569,0.3336664687150992,0.0462549406937576,0.0100087593836728,0.0052863507108763,0.0623812354440069,0.249762357940517,0.6224225725875944,0.2708219048454062,0.0564166133366456,0.0985881405072403,0.0001925549619282,0.3799214094088569,0.3367389730712987,0.0431824363375581,0.0097312291900948,0.0049830099891512
resnet18_art_painting_seed387_to_cartoon,resnet18_art_painting_seed387,resnet18,art_painting,1,cartoon,387,11180103,1433,512,0.0929754287234096,0.3049187247831948,0.6696448152186629,0.3003809415657286,0.0613587972206156,0.0683869947821623,0.0001335683491839,0.3650045322807472,0.247481167724563,0.1175233645561842,0.0110120833531853,0.0053063507895471,0.0716822243842023,0.2677353625956092,0.6884281542209757,0.2827881247525378,0.0537697387549224,0.0645197505981709,0.000126015137887,0.3650045322807472,0.2440277320008566,0.1209768002798906,0.0103136723682113,0.0051915488451486
resnet18_art_painting_seed387_to_photo,resnet18_art_painting_seed387,resnet18,art_painting,1,photo,387,11180103,1433,512,0.0328464593475847,0.1812359217914174,0.6630931819386938,0.180279736946377,0.0228136851288932,0.0762754812717665,0.0001489755493589,0.3650045322807472,0.298087492688752,0.0669170395919951,0.0064007167007835,0.0041525359530219,0.0230759597423013,0.1519077343070502,0.6745005547009416,0.1582705071411964,0.0176582522979663,0.0721191512135603,0.0001408577172139,0.3650045322807472,0.3037203799224216,0.0612841523583256,0.0056167860628834,0.0036642420013686
resnet18_art_painting_seed387_to_sketch,resnet18_art_painting_seed387,resnet18,art_painting,1,sketch,387,11180103,1433,512,0.108508927045104,0.3294069322966717,0.6839739586771281,0.3335476421798589,0.0740838608114887,0.089174884804499,0.0001741696968837,0.3650045322807472,0.2244693655930099,0.1405351666877372,0.0116562133021848,0.0071352025553691,0.1128832264156007,0.3359809911521793,0.7151947330539542,0.3356059319992847,0.0751421384250712,0.0880402644473619,0.0001719536414987,0.3650045322807472,0.2243297214127601,0.1406748108679871,0.0117996448520988,0.0070348119894274
resnet18_art_painting_seed42_to_cartoon,resnet18_art_painting_seed42,resnet18,art_painting,1,cartoon,42,11180103,1433,512,0.0680504539457538,0.2608648192948866,0.690065472073897,0.2679508036789262,0.0488560520872725,0.0623074453943951,0.0001216942292859,0.3574541889928743,0.2546084099602019,0.1028457790326723,0.0099219517442411,0.0046959724806296,0.0619288137770046,0.2488550055293336,0.7024963282341781,0.2584290202732769,0.0451370291887135,0.0590520504524626,0.0001153360360399,0.3574541889928743,0.2517639717996948,0.1056902171931795,0.0095811956768498,0.0046476633325736
resnet18_art_painting_seed42_to_photo,resnet18_art_painting_seed42,resnet18,art_painting,1,photo,42,11180103,1433,512,0.0409820206970195,0.2024401657206877,0.6749268526029204,0.2043894777242904,0.0286776335305731,0.0786722387885235,0.0001536567163838,0.3574541889928743,0.2780683102885083,0.0793858787043659,0.0075995477419808,0.0043860400291318,0.0341601585609605,0.18482466978453,0.6903112773411981,0.1886591650986824,0.0243176691200202,0.073726480406394,0.0001439970320437,0.3574541889928743,0.2783880972952248,0.0790660916976495,0.0069957777806612,0.0040351674030061
resnet18_art_painting_seed42_to_sketch,resnet18_art_painting_seed42,resnet18,art_painting,1,sketch,42,11180103,1433,512,0.1273036602375497,0.3567963848437224,0.6942762122714962,0.3485007747171014,0.0796190417432305,0.0931800058047345,0.0001819921988373,0.3574541889928743,0.2091875380759217,0.1482666509169525,0.012184911743506,0.007157069889492,0.1190814839785321,0.3450818511288765,0.7330213211198778,0.3439365901231634,0.0775698243001872,0.0912050007416609,0.0001781347670735,0.3574541889928743,0.2098301284378272,0.147624060555047,0.0120030611146261,0.0070166106396566
resnet18_cartoon-photo_seed387_to_art_painting,resnet18_cartoon-photo_seed387,resnet18,cartoon|photo,2,art_painting,387,11180103,2809,512,0.028457650761607,0.1686939559130883,0.6755510268144671,0.1673777793132801,0.0200053344294316,0.0652264901132023,0.0001273954885023,0.3585433912983056,0.3054494519149731,0.0530939393833324,0.0057629739490252,0.0034836268450712,0.0325215936970724,0.180337443968446,0.6933222534314355,0.1882966524704256,0.0251594459480811,0.0625680112677197,0.0001222031470072,0.3585433912983056,0.2953680554828579,0.0631753358154476,0.0065420255699757,0.0035514508357148
resnet18_cartoon-photo_seed387_to_sketch,resnet18_cartoon-photo_seed387,resnet18,cartoon|photo,2,sketch,387,11180103,2809,512,0.1148052702130346,0.3388292641036701,0.7003952064596022,0.3582051672783571,0.0848795745912991,0.0923785707187661,0.000180426895935,0.3585433912983056,0.2130337963901122,0.1455095949081933,0.0126817882831497,0.0077834324458423,0.1356262405129353,0.3682746807926597,0.7283069731665092,0.3589929979407959,0.0856180123885191,0.0930720057198167,0.0001817812611715,0.3585433912983056,0.2150543764191963,0.1434890148791092,0.0126595724397602,0.0077254900309392
resnet18_cartoon-photo_seed42_to_art_painting,resnet18_cartoon-photo_seed42,resnet18,cartoon|photo,2,art_painting,42,11180103,2809,512,0.0218634867462574,0.1478630675532517,0.6872059735193286,0.1397796415498731,0.0133394497680385,0.0715183016870567,0.0001396841829825,0.3568011007672771,0.2964355760143358,0.0603655247529412,0.0048788997022169,0.0036961270204558,0.0282149671050262,0.1679731142326838,0.7070958036866236,0.1548538511649421,0.0166784227977363,0.0663365662048392,0.0001295636058688,0.3568011007672771,0.2953665693431971,0.0614345314240799,0.0053782908342226,0.0036112639750935
resnet18_cartoon-photo_seed42_to_sketch,resnet18_cartoon-photo_seed42,resnet18,cartoon|photo,2,sketch,42,11180103,2809,512,0.1635842726557852,0.4044555261778298,0.6898354719228442,0.4170531615200023,0.1164422259901332,0.0963920999780539,0.0001882658202696,0.3568011007672771,0.2096218025790205,0.1471792981882565,0.0140049772612252,0.0078915238534156,0.1686994983615328,0.4107304448924292,0.7060528323085691,0.4213703064907897,0.1192022911143808,0.096197387081806,0.0001878855216441,0.3568011007672771,0.2104255631136039,0.1463755376536731,0.0141461781975103,0.0079014610296036
resnet18_cartoon-sketch_seed387_to_art_painting,resnet18_cartoon-sketch_seed387,resnet18,cartoon|sketch,2,art_painting,387,11180103,4390,512,0.1134387652417598,0.3368067179284877,0.6257345805910337,0.3762578875709415,0.1042065564045532,0.0962981071523453,0.0001880822405319,0.3741498045386334,0.2942378091017896,0.0799119954368438,0.0130021990857556,0.0066372537386397,0.1182219624849898,0.3438342078458596,0.6320128607775736,0.3858167080049031,0.1101390095094256,0.0964353615929051,0.0001883503156111,0.3741498045386334,0.2959885285647853,0.078161275973848,0.0133098934324305,0.0066977503697359
resnet18_cartoon-sketch_seed387_to_photo,resnet18_cartoon-sketch_seed387,resnet18,cartoon|sketch,2,photo,387,11180103,4390,512,0.1365973932209363,0.3695908456941761,0.6275664205698884,0.4001199286147811,0.1174396987013861,0.1003531369015587,0.0001960022205108,0.3741498045386334,0.2899791940834196,0.0841706104552137,0.0134843202682552,0.0066696909666436,0.1236980670786656,0.3517073600007051,0.6249469185773064,0.3855081961885918,0.1106640915346917,0.0999996055454662,0.0001953117295809,0.3741498045386334,0.3023196679874729,0.0718301365511604,0.0130416524764104,0.0065133367298869
resnet18_cartoon-sketch_seed42_to_art_painting,resnet18_cartoon-sketch_seed42,resnet18,cartoon|sketch,2,art_painting,42,11180103,4390,512,0.1383952633445018,0.3720151385958665,0.6414770615471387,0.4025367231510656,0.1186745074302731,0.0916586787907814,0.0001790208570132,0.3650556551093314,0.2906769830160853,0.074378672093246,0.0137023358508627,0.0067315591350741,0.1384668230954662,0.3721113047133427,0.6388483385542288,0.407662269924511,0.1218847766897075,0.0872693478691804,0.0001704479450569,0.3650556551093314,0.2895940087487246,0.0754616463606067,0.0139099297885506,0.006471496328391
resnet18_cartoon-sketch_seed42_to_photo,resnet18_cartoon-sketch_seed42,resnet18,cartoon|sketch,2,photo,42,11180103,4390,512,0.1577968665138884,0.3972365372342887,0.6417639509485843,0.4434941404215423,0.140267481422347,0.0910568659735778,0.0001778454413546,0.3650556551093314,0.2627388134196682,0.1023168416896632,0.0152739080366024,0.0069694189976046,0.1615813174808993,0.4019717869215441,0.637826480617566,0.4318838956632831,0.1346565887145268,0.0895097948615493,0.0001748238180889,0.3650556551093314,0.273105965097115,0.0919496900122163,0.0149588671137993,0.0066699631556847
resnet18_cartoon_seed387_to_art_painting,resnet18_cartoon_seed387,resnet18,cartoon,1,art_painting,387,11180103,1640,512,0.0959577933138293,0.3097705494617417,0.6597074209466517,0.3233895296544949,0.0731482789235616,0.0868506341394843,0.0001696301448036,0.3619628235801397,0.2616953728618961,0.1002674507182436,0.0108485474902134,0.0058946410148276,0.0967387885308626,0.311028597609388,0.6739636812125204,0.3306646750371371,0.0765904811422658,0.0828950140528919,0.000161904324322,0.3619628235801397,0.2596814591639558,0.1022813644161839,0.0111212022895988,0.0058105822954405
resnet18_cartoon_seed387_to_photo,resnet18_cartoon_seed387,resnet18,cartoon,1,photo,387,11180103,1640,512,0.1199335815494226,0.3463142814690475,0.6500967108620733,0.3629061330662237,0.0906564135090819,0.0914576925980478,0.0001786283058555,0.3619628235801397,0.2435320295935736,0.1184307939865661,0.0121835571479714,0.0064110225353294,0.1095291034994474,0.3309518144676766,0.663594451604474,0.3487430381652258,0.0852357647397288,0.0910796938651283,0.0001778900270803,0.3619628235801397,0.2575565176716355,0.1044063059085042,0.0117862370922554,0.0059535862018997
resnet18_cartoon_seed387_to_sketch,resnet18_cartoon_seed387,resnet18,cartoon,1,sketch,387,11180103,1640,512,0.1843405001742704,0.4293489259032452,0.6673212854324837,0.4422617421358166,0.1290232711468054,0.1093736142325072,0.0002136203402978,0.3619628235801397,0.1921161597802412,0.1698466637998985,0.0158134378237893,0.0092863773991813,0.1817966071303167,0.4263761333966956,0.6850158040277763,0.4392212062029719,0.128316926862366,0.1120929482463987,0.0002189315395437,0.3619628235801397,0.1988765697626328,0.1630862538175068,0.0156868296971875,0.0091231853655909
resnet18_cartoon_seed42_to_art_painting,resnet18_cartoon_seed42,resnet18,cartoon,1,art_painting,42,11180103,1640,512,0.0849330420024336,0.291432740100411,0.6537595171897073,0.3005801868605782,0.0642462591641499,0.0812523896667308,0.0001586960735678,0.3643420976846255,0.2774291809850854,0.0869129166995401,0.0105383852208919,0.0053971089966069,0.0833047701996598,0.2886256575560459,0.6686187024988018,0.3131046672193817,0.0696939888595454,0.0796517887546171,0.0001555698999113,0.3643420976846255,0.273277732099441,0.0910643655851845,0.0108725936419118,0.0053686613214935
resnet18_cartoon_seed42_to_photo,resnet18_cartoon_seed42,resnet18,cartoon,1,photo,42,11180103,1640,512,0.0862262939571405,0.293643140490529,0.654365188470307,0.3136112825581296,0.0701793886493568,0.0833184956640136,0.0001627314368437,0.3643420976846255,0.2788024610769342,0.0855396366076913,0.0108929784455072,0.0056350172914504,0.0877034721131453,0.2961477200877044,0.6578399675198653,0.3133059001297733,0.0694070449921872,0.0836214695107578,0.0001633231826381,0.3643420976846255,0.2697526214075013,0.0945894762771242,0.0108922658655715,0.0055492322158654
resnet18_cartoon_seed42_to_sketch,resnet18_cartoon_seed42,resnet18,cartoon,1,sketch,42,11180103,1640,512,0.1631546662029921,0.4039240847027968,0.6581688174774358,0.4210687241356948,0.1186246283022797,0.1039306922355911,0.0002029896332726,0.3643420976846255,0.2077392129882015,0.1566028846964239,0.0143293338463338,0.0085219543655748,0.1677791193920266,0.4096084952634974,0.6801697104387762,0.4208479277228376,0.1189739060163914,0.104604307037174,0.0002043052871819,0.3643420976846255,0.2102369285091131,0.1541051691755123,0.0142601208288116,0.0084274075723806
resnet18_photo-sketch_seed387_to_art_painting,resnet18_photo-sketch_seed387,resnet18,photo|sketch,2,art_painting,387,11180103,3919,512,0.064574711836592,0.2541155481992238,0.6612730924483863,0.2511951839471739,0.0458018987799634,0.0844875158695497,0.0001650146794327,0.36193530846964,0.2993041754263877,0.0626311330432523,0.0085065478472899,0.0047628618001132,0.067465915310428,0.2597420168367605,0.6720405342870724,0.262965537916226,0.0499161578657395,0.0813857434667707,0.0001589565302085,0.36193530846964,0.2916767874895308,0.0702585209801092,0.0089655264112823,0.0047571670613307
resnet18_photo-sketch_seed387_to_cartoon,resnet18_photo-sketch_seed387,resnet18,photo|sketch,2,cartoon,387,11180103,3919,512,0.0514950478976508,0.2269252033108063,0.6743612995197212,0.2264031151853362,0.034991781105091,0.0675818984044914,0.0001319958953212,0.36193530846964,0.2691820368212777,0.0927532716483623,0.0076325360552607,0.004240425888449,0.0475352094529342,0.2180257082385795,0.6987640033297141,0.2178257359492889,0.0326717463525112,0.0618405753167358,0.0001207823736654,0.36193530846964,0.2741756468016328,0.0877596616680072,0.0072463037813386,0.0039449381178999
resnet18_photo-sketch_seed42_to_art_painting,resnet18_photo-sketch_seed42,resnet18,photo|sketch,2,art_painting,42,11180103,3919,512,0.0576311060937193,0.2400647956150992,0.6445296817493162,0.2504458918315886,0.0473249664658181,0.082982864732008,0.0001620759076797,0.3707110616811598,0.3267258618775812,0.0439851998035786,0.0084286711809692,0.005031450866049,0.0595877398701973,0.2441060012990204,0.6544018157464706,0.2597601585383561,0.0513000851758626,0.0799226165658176,0.0001560988604801,0.3707110616811598,0.3296708433348428,0.0410402183463169,0.0088626851481962,0.0049373776228132
resnet18_photo-sketch_seed42_to_cartoon,resnet18_photo-sketch_seed42,resnet18,photo|sketch,2,cartoon,42,11180103,3919,512,0.038545345625806,0.1963296860533475,0.6571280438639874,0.2107842513624517,0.0325702131483423,0.06144509374022,0.0001200099487113,0.3707110616811598,0.3123773510797316,0.0583337106014282,0.0071583735406033,0.0038683588629583,0.0447440168272066,0.2115278157292951,0.6586855354508804,0.2131099581765384,0.0334011878543577,0.0585472264151786,0.0001143500515921,0.3707110616811598,0.3118989108601547,0.0588121508210051,0.0072000889584521,0.0037075966701271
resnet18_photo_seed387_to_art_painting,resnet18_photo_seed387,resnet18,photo,1,art_painting,387,11180103,1169,512,0.049400420611017,0.2222620539161307,0.6386221666313191,0.2316309917067845,0.0385121648085219,0.0888972294770876,0.0001736274013224,0.3725099945903481,0.2973380241317698,0.0751719704585783,0.008287609981954,0.0043810599219347,0.0464894213440036,0.2156140564620119,0.6611344354171084,0.2220029323164857,0.0345657056525752,0.0842780440388093,0.0001646055547632,0.3725099945903481,0.2855943015786655,0.0869156930116826,0.0079929353388701,0.0042162785122386
resnet18_photo_seed387_to_cartoon,resnet18_photo_seed387,resnet18,photo,1,cartoon,387,11180103,1169,512,0.1264430621051342,0.3555883323523625,0.6398840024177924,0.3691747142975547,0.0923890322754215,0.0965073969259708,0.000188491009621,0.3725099945903481,0.2296749712086314,0.1428350233817166,0.0132450265673396,0.0069279532612681,0.1175035514904569,0.3427879103621611,0.6560588299508213,0.3498991109054751,0.0844175649856726,0.0935913541674934,0.0001827956136083,0.3725099945903481,0.2445051596124269,0.1280048349779211,0.0126109400162691,0.0063340150832357
resnet18_photo_seed387_to_sketch,resnet18_photo_seed387,resnet18,photo,1,sketch,387,11180103,1169,512,0.330757549665112,0.5751152490284986,0.6105776371555112,0.604090499751656,0.223048613710017,0.1234992371673037,0.0002412094475923,0.3725099945903481,0.0860362017934461,0.286473792796902,0.0220829850362164,0.0149564481300672,0.3333116973246564,0.5773315315524143,0.6280492247901843,0.6049250186284375,0.2239998706221133,0.1239385813675278,0.0002420675417334,0.3725099945903481,0.086941385286617,0.285568609303731,0.0221121213797163,0.0149326633137913
resnet18_photo_seed42_to_art_painting,resnet18_photo_seed42,resnet18,photo,1,art_painting,42,11180103,1169,512,0.0386126857117048,0.1965011086780551,0.608021496173627,0.2057308108127536,0.0305034442958592,0.0925369889049204,0.0001807363064549,0.3865545882127105,0.3098474544548893,0.0767071337578211,0.0074536757076475,0.004538882722799,0.0510445458828929,0.225930400528333,0.6162877468202581,0.2184244252340089,0.0348488599854925,0.0884842365125254,0.0001728207744385,0.3865545882127105,0.3108232414847021,0.0757313467280084,0.0079334333330761,0.0042422505695065
resnet18_photo_seed42_to_cartoon,resnet18_photo_seed42,resnet18,photo,1,cartoon,42,11180103,1169,512,0.1463652778061386,0.3825771527497932,0.6007559420183651,0.40773684789763,0.1143653129767506,0.1019803842592666,0.0001991804380063,0.3865545882127105,0.2320747439788977,0.1544798442338128,0.0148360413480354,0.0072775693855825,0.1306767253601097,0.3614923586469149,0.6164674865331162,0.3932688031166833,0.107470792967648,0.1021372340393259,0.000199486785233,0.3865545882127105,0.2411974397121871,0.1453571485005234,0.0143684707562956,0.0069473173265691
resnet18_photo_seed42_to_sketch,resnet18_photo_seed42,resnet18,photo,1,sketch,42,11180103,1169,512,0.2830039018501915,0.5319811104261049,0.5928214515904613,0.576680695924915,0.2128834384401431,0.1254476993711553,0.0002450150378342,0.3865545882127105,0.1334963012511041,0.2530582869616063,0.0212064488896389,0.0130037878698343,0.2634912407854628,0.5133139787551697,0.6086700227870567,0.5615241039096174,0.2046586864928374,0.1273865023771443,0.0002488017624553,0.3865545882127105,0.1490783381909008,0.2374762500218096,0.0207097064868298,0.0124580517914296
resnet18_sketch_seed387_to_art_painting,resnet18_sketch_seed387,resnet18,sketch,1,art_painting,387,11180103,2750,512,0.2733293446852789,0.5228090900943468,0.6455576888275295,0.5392592253535055,0.1850835294279439,0.1304284101704353,0.0002547429886141,0.3617309199899605,0.1418501934714162,0.2198807265185442,0.0189516591887749,0.0120262823485307,0.2587167158817396,0.5086420311788435,0.6644519058810032,0.5284292941130214,0.1770655834892235,0.1313870199797223,0.0002566152733978,0.3617309199899605,0.1397307271681792,0.2220001928217812,0.0185947651065401,0.0120938993303407
resnet18_sketch_seed387_to_cartoon,resnet18_sketch_seed387,resnet18,sketch,1,cartoon,387,11180103,2750,512,0.1618421951829074,0.4022961535770724,0.6420819564471126,0.4330870129680613,0.1284427579267546,0.1081228144210478,0.0002111773719161,0.3617309199899605,0.2265358812506837,0.1351950387392767,0.0153079050543539,0.0075832765560946,0.183404128344129,0.4282570820711889,0.6571314434256064,0.452184737327777,0.1392299447251517,0.1122746345338106,0.0002192863955738,0.3617309199899605,0.2173296050358988,0.1444013149540616,0.016088201089524,0.0080110086588257
resnet18_sketch_seed387_to_photo,resnet18_sketch_seed387,resnet18,sketch,1,photo,387,11180103,2750,512,0.2553136992391704,0.505285759980598,0.6552604376029139,0.5147613875025444,0.1609681152766939,0.1254545559574277,0.0002450284296043,0.3617309199899605,0.1068105840453881,0.2549203359445723,0.0177278721618719,0.0132386629591385,0.2544883254229089,0.5044683591890664,0.6537252468999035,0.513642808557825,0.1627994301857055,0.123909809831347,0.0002420113473268,0.3617309199899605,0.1194921954406189,0.2422387245493415,0.0177929752029327,0.0125887231156578
